Fecha,Dia_semana,Dia_mes,Hora,Tipo,Cantidad,Producto,Clave_producto,Folio,Cliente,Caja,Usuario,Precio_unitario,Precio_producto,Total,Efectivo,Cheque,Crédito,Transferencia,Vales,Tarjeta,Anticipo,SICAR Pagos
06/01/2021,4,6,18,KG,0.09,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1520,Público en General,Caja 1,admin,287,25.83,1090.17,1090.17,0,0,0,0,0,0,0
06/01/2021,4,6,19,PZA,1,PROMOCION CHAROLA Y CERVEZAS,[EMBGEN32546],1521,Público en General,Caja 1,admin,459,459,459,0,0,0,0,0,459,0,0
07/01/2021,5,7,11,PZA,1,LET YOGURT ARTESANAL,[LACLET69729],1522,Público en General,Caja 1,ventas,49,49,86.13,86.13,0,0,0,0,0,0,0
07/01/2021,5,7,11,KG,0.375,SALCHICHA DE PAVO,[EMBGEN34898],1522,Público en General,Caja 1,ventas,99,37.13,86.13,86.13,0,0,0,0,0,0,0
07/01/2021,5,7,12,KG,0.25,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1523,Público en General,Caja 1,ventas,287,71.75,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,PZA,1,QUESO NAVARRO MANCHEGO 400 GR,[7503004748402],1523,Público en General,Caja 1,ventas,78,78,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,KG,0.315,PECHUGA PAVO NATURAL,[EMBGEN81440],1523,Público en General,Caja 1,ventas,254,80.01,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,KG,0.25,LOMO CANADIENSE,[EMBGEN81202],1523,Público en General,Caja 1,ventas,188,47,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,KG,0.265,SELVA NEGRA,[EMBGEN17604],1523,Público en General,Caja 1,ventas,188,49.82,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,KG,0.15,SALAMI,[EMBGEN77994],1523,Público en General,Caja 1,ventas,309,46.35,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,KG,0.15,CHORIZO PAMPLONA,[EMBGEN80550],1523,Público en General,Caja 1,ventas,309,46.35,419.28,0,0,0,0,0,419.28,0,0
07/01/2021,5,7,12,PZA,1,COCA-COLA SIN AZÚCAR 500 ML,[7501055320684],1524,Público en General,Caja 1,ventas,18,18,18,18,0,0,0,0,0,0,0
07/01/2021,5,7,14,KG,0.15,LOMO CANADIENSE,[EMBGEN81202],1525,Público en General,Caja 1,admin,188,28.2,151.03,151.03,0,0,0,0,0,0,0
07/01/2021,5,7,14,KG,0.1548,SELVA NEGRA,[EMBGEN17604],1525,Público en General,Caja 1,admin,188,29.1,151.03,151.03,0,0,0,0,0,0,0
07/01/2021,5,7,14,KG,0.515,JAMON YORK,[EMBGEN58802],1525,Público en General,Caja 1,admin,182,93.73,151.03,151.03,0,0,0,0,0,0,0
07/01/2021,5,7,16,PZA,2,BAGUETTE SUAVE RÚSTICO 21,[PANRUS91930],1526,Público en General,Caja 1,admin,25,50,50,50,0,0,0,0,0,0,0
07/01/2021,5,7,17,PZA,1,CREMA DE AVELLANA Y CACAO S/A 500,[7502265252314],1527,Público en General,Caja 1,admin,190,190,190,0,0,0,0,0,190,0,0
07/01/2021,5,7,18,KG,0.205,JAMON YORK,[EMBGEN58802],1528,Público en General,Caja 1,admin,182,37.31,37.31,37.31,0,0,0,0,0,0,0
07/01/2021,5,7,18,PZA,1,BAGUETTE SUAVE RÚSTICO 21,[PANRUS91930],1529,Público en General,Caja 1,admin,25,25,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.105,QUESO DE PUERCO,[EMBGEN70751],1529,Público en General,Caja 1,admin,139,14.6,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.355,QUESO GOUDA HOLANDES,[QUEIMP43334],1529,Público en General,Caja 1,admin,218,77.39,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.14,QUESO AHUMADO T. KRON NATURAL,[QUEIMP45047],1529,Público en General,Caja 1,admin,499,69.86,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.1,LOMO CANADIENSE,[EMBGEN81202],1529,Público en General,Caja 1,admin,188,18.8,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.1,SALAMI,[EMBGEN77994],1529,Público en General,Caja 1,admin,309,30.9,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.105,JAMON SERRANO,[EMBGEN68741],1529,Público en General,Caja 1,admin,455,47.78,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,18,KG,0.205,SELVA NEGRA,[EMBGEN17604],1529,Público en General,Caja 1,admin,188,38.54,322.87,322.87,0,0,0,0,0,0,0
07/01/2021,5,7,19,PZA,3,TORTILLAS MAIZ A MANO GRANDE,[TORMAN96612],1530,Público en General,Caja 1,admin,15,45,45,45,0,0,0,0,0,0,0
07/01/2021,5,7,19,PZA,1,PAN PARA TAPAS,[SINSIN67823],1531,Público en General,Caja 1,admin,50,50,550,0,0,0,550,0,0,0,0
07/01/2021,5,7,19,PZA,1,CHAROLA GOURMET MEDIANA,[SINSIN67205],1531,Público en General,Caja 1,admin,500,500,550,0,0,0,550,0,0,0,0
07/01/2021,5,7,19,PZA,1,CACAHUATE GDE COMALLI,[BOTCOM97109],1532,Público en General,Caja 1,admin,35,35,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,PZA,1,TORTILLA MAIZ MANO CHICA,[TORMAN29863],1532,Público en General,Caja 1,admin,16,16,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.195,QUESO GOUDA CHILENO,[SINSIN31382],1532,Público en General,Caja 1,admin,182,35.49,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.06,JAMON SERRANO,[EMBGEN68741],1532,Público en General,Caja 1,admin,455,27.3,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.21,JAMON YORK,[EMBGEN58802],1532,Público en General,Caja 1,admin,182,38.22,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.07,CHORIZO PAMPLONA,[EMBGEN80550],1532,Público en General,Caja 1,admin,309,21.63,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.1,LOMO CANADIENSE,[EMBGEN81202],1532,Público en General,Caja 1,admin,188,18.8,207.48,0,0,0,207.48,0,0,0,0
07/01/2021,5,7,19,KG,0.08,SELVA NEGRA,[EMBGEN17604],1532,Público en General,Caja 1,admin,188,15.04,207.48,0,0,0,207.48,0,0,0,0
08/01/2021,6,8,11,KG,0.2555,JAMON YORK,[EMBGEN58802],1533,Público en General,Caja 1,admin,182,46.5,46.5,46.5,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,CHICHARRON PRENSADO DON LECHON 1/2,[COMDON56164],1534,Público en General,Caja 1,admin,85,85,719,719,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,BOMBAS T&E,[CHOTRU91390],1534,Público en General,Caja 1,admin,40,40,719,719,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,PALETAS FRESA Y VANILLA KIKI,[PALKIK68664],1534,Público en General,Caja 1,admin,25,25,719,719,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,ADEREZO BALSAMICO,[7503018857091],1534,Público en General,Caja 1,admin,99,99,719,719,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,6 PACK DEGUSTACION RACK,[OLIGEN92086],1534,Público en General,Caja 1,admin,470,470,719,719,0,0,0,0,0,0,0
08/01/2021,6,8,11,PZA,1,BOCATA PERSONALIZADA,[COMBOC37517],1535,Público en General,Caja 1,admin,40,40,83.73,0,0,0,0,0,83.73,0,0
08/01/2021,6,8,11,KG,0.085,JAMON YORK,[EMBGEN58802],1535,Público en General,Caja 1,admin,182,15.47,83.73,0,0,0,0,0,83.73,0,0
08/01/2021,6,8,11,KG,0.05,PASTRAMI,[EMBGEN27925],1535,Público en General,Caja 1,admin,287,14.35,83.73,0,0,0,0,0,83.73,0,0
08/01/2021,6,8,11,KG,0.045,SALAMI,[EMBGEN77994],1535,Público en General,Caja 1,admin,309,13.91,83.73,0,0,0,0,0,83.73,0,0
08/01/2021,6,8,11,PZA,1,ACEITE DE COCO,[7500326892950],1536,Público en General,Caja 1,admin,110,110,110,110,0,0,0,0,0,0,0
08/01/2021,6,8,12,PZA,1,CHIPS GDE COMALLI,[BOTCOM38829],1537,Público en General,Caja 1,admin,56,56,56,56,0,0,0,0,0,0,0
08/01/2021,6,8,12,PZA,1,CHAROLA MEDIANA 1KG,[EMBGEN38358],1538,Público en General,Caja 1,admin,320,320,320,320,0,0,0,0,0,0,0
08/01/2021,6,8,12,PZA,1,CHIPS GDE COMALLI,[BOTCOM38829],1539,Público en General,Caja 1,admin,56,56,56,56,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.27,QUESO GOUDA CHILENO,[SINSIN31382],1540,Público en General,Caja 1,admin,182,49.14,49.14,49.14,0,0,0,0,0,0,0
08/01/2021,6,8,13,PZA,1,DELISCO BROWNIES MARIFER,[POSFER28400],1541,Público en General,Caja 1,admin,14,14,14,14,0,0,0,0,0,0,0
08/01/2021,6,8,13,PZA,1,FRUTA DEL MONJE 40 SOBRES,[7500462729295],1542,Público en General,Caja 1,admin,210,210,245,0,0,0,0,0,245,0,0
08/01/2021,6,8,13,PZA,1,OBLEAS TIACHI BISCOTTI,[OBLTIA24339],1542,Público en General,Caja 1,admin,35,35,245,0,0,0,0,0,245,0,0
08/01/2021,6,8,13,PZA,1,ARANDANO Y MANGO ENCHILADO 150,[7503020702143],1543,Público en General,Caja 1,admin,35,35,120,0,0,0,0,0,120,0,0
08/01/2021,6,8,13,PZA,1,ALMENDRA NATURAL 150 GRS PREMIER,[7503020702037],1543,Público en General,Caja 1,admin,35,35,120,0,0,0,0,0,120,0,0
08/01/2021,6,8,13,PZA,2,ARANDANO CON TAJIN PREMIER,[7503020702662],1543,Público en General,Caja 1,admin,25,50,120,0,0,0,0,0,120,0,0
08/01/2021,6,8,13,PZA,1,CHIPS CH COMALLI,[BOTCOM24341],1544,Público en General,Caja 1,admin,28,28,128,0,0,0,128,0,0,0,0
08/01/2021,6,8,13,PZA,1,CHIPS GDE COMALLI,[BOTCOM38829],1544,Público en General,Caja 1,admin,56,56,128,0,0,0,128,0,0,0,0
08/01/2021,6,8,13,PZA,1,COMBUCHA CAPICÚA MANZANA MENTA,[7500464469908],1544,Público en General,Caja 1,admin,44,44,128,0,0,0,128,0,0,0,0
08/01/2021,6,8,13,KG,0.48,QUESO GOUDA CHILENO,[SINSIN31382],1545,Público en General,Caja 1,admin,182,87.36,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.105,PEPPERONI,[EMBGEN98672],1545,Público en General,Caja 1,admin,230,24.15,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.25,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1545,Público en General,Caja 1,admin,287,71.75,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.105,CHORIZO PAMPLONA,[EMBGEN80550],1545,Público en General,Caja 1,admin,309,32.45,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.105,SALAMI,[EMBGEN77994],1545,Público en General,Caja 1,admin,309,32.45,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,PZA,1,QUESO PHILADELPHIA,[7622210561558],1545,Público en General,Caja 1,admin,33,33,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.25,SELVA NEGRA,[EMBGEN17604],1545,Público en General,Caja 1,admin,188,47,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,PZA,1,QUESO DE CABRA NATURALES QUESART,[7503012771058],1545,Público en General,Caja 1,admin,74,74,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,KG,0.26,JAMON SERRANO,[EMBGEN68741],1545,Público en General,Caja 1,admin,455,118.3,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,13,PZA,1,PAN DARE MELBA SIN SAL 200 GR,[056951420480],1545,Público en General,Caja 1,admin,65,65,585.46,585.46,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.265,QUESO AHUMADO T. KRON NATURAL,[QUEIMP45047],1546,Público en General,Caja 1,admin,499,132.24,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.205,SALAMI,[EMBGEN77994],1546,Público en General,Caja 1,admin,309,63.35,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.215,SALAMANCA,[EMBGEN86706],1546,Público en General,Caja 1,admin,309,66.44,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.205,CHORIZO PAMPLONA,[EMBGEN80550],1546,Público en General,Caja 1,admin,309,63.35,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.2,JAMON SERRANO,[EMBGEN68741],1546,Público en General,Caja 1,admin,455,91,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,14,KG,0.205,SELVA NEGRA,[EMBGEN17604],1546,Público en General,Caja 1,admin,188,38.54,454.92,454.92,0,0,0,0,0,0,0
08/01/2021,6,8,16,PZA,1,COCA-COLA SIN AZÚCAR 500 ML,[7501055320684],1547,Público en General,Caja 1,admin,18,18,213.53,213.53,0,0,0,0,0,0,0
08/01/2021,6,8,16,PZA,1,QUESO NAVARRO CHEDDAR 400 GR,[7503004748396],1547,Público en General,Caja 1,admin,78,78,213.53,213.53,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.155,JAMON SERRANO,[EMBGEN68741],1547,Público en General,Caja 1,admin,455,70.53,213.53,213.53,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.25,LOMO CANADIENSE,[EMBGEN81202],1547,Público en General,Caja 1,admin,188,47,213.53,213.53,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.11,PASTRAMI,[EMBGEN27925],1548,Público en General,Caja 1,admin,287,31.57,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.11,LOMO CANADIENSE,[EMBGEN81202],1548,Público en General,Caja 1,admin,188,20.68,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,PZA,2,CHILAQUILES CUADRO CHICO TOTOFAST,[7503010924036],1548,Público en General,Caja 1,admin,25.69,51.38,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,PZA,3,BAGUETTE SUAVE RÚSTICO 21,[PANRUS91930],1548,Público en General,Caja 1,admin,25,75,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.265,JAMON YORK,[EMBGEN58802],1548,Público en General,Caja 1,admin,182,48.23,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.1,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1548,Público en General,Caja 1,admin,287,28.7,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.115,JAMON SERRANO,[EMBGEN68741],1548,Público en General,Caja 1,admin,455,52.33,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.105,SELVA NEGRA,[EMBGEN17604],1548,Público en General,Caja 1,admin,188,19.74,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,KG,0.105,SALAMI,[EMBGEN77994],1548,Público en General,Caja 1,admin,309,32.45,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,16,PZA,1,QUESO NAVARRO CHEDDAR 1 KG,[7503004748013],1548,Público en General,Caja 1,admin,155,155,515.08,515.08,0,0,0,0,0,0,0
08/01/2021,6,8,17,PZA,2,DELISCO BROWNIES MARIFER,[POSFER28400],1549,Público en General,Caja 1,admin,14,28,127,0,0,0,0,0,127,0,0
08/01/2021,6,8,17,PZA,1,ADEREZO DE MOSTAZA MIEL DE AGAVE,[7503018857008],1549,Público en General,Caja 1,admin,99,99,127,0,0,0,0,0,127,0,0
08/01/2021,6,8,17,PZA,1,ADEREZO DE SOYA,[7500326039331],1550,Público en General,Caja 1,admin,99,99,99,99,0,0,0,0,0,0,0
08/01/2021,6,8,17,PZA,2,PAN PARA TAPAS,[SINSIN67823],1551,Público en General,Caja 1,admin,50,100,420,0,0,0,0,0,420,0,0
08/01/2021,6,8,17,PZA,1,CHAROLA MEDIANA 1KG,[EMBGEN38358],1551,Público en General,Caja 1,admin,320,320,420,0,0,0,0,0,420,0,0
08/01/2021,6,8,17,PZA,1,COCA-COLA LIGHT 500 ML,[7501055305261],1552,Público en General,Caja 1,admin,18,18,18,18,0,0,0,0,0,0,0
08/01/2021,6,8,17,PZA,1,6 PACK DEGUSTACION RACK,[OLIGEN92086],1553,Público en General,Caja 1,admin,470,470,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,PAN EL ARABE MINI CON AJONJOLI 12 PZAS,[7500462987442],1553,Público en General,Caja 1,admin,42,42,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,BALSAMICO OSCURO HIGO,[OLIBAL41262],1553,Público en General,Caja 1,admin,280,280,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,CARNE SECA HERMAN,[BOTCAR49935],1553,Público en General,Caja 1,admin,137,137,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,BITES DE CHOCOESPIRULINA GF Y VEGANO,[1380556515470],1553,Público en General,Caja 1,admin,43,43,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,JOCOQUE ARABE CHIPOTLE UNTABLE 250,[7503022178045],1553,Público en General,Caja 1,admin,52,52,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,2,BAGUETTE SUAVE RÚSTICO 21,[PANRUS91930],1553,Público en General,Caja 1,admin,25,50,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,17,PZA,1,CHAROLA CHICA 750 GR,[EMBGEN53060],1553,Público en General,Caja 1,admin,270,270,1344,0,0,0,0,0,1344,0,0
08/01/2021,6,8,18,KG,0.06,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1554,Público en General,Caja 1,admin,287,17.22,115.36,115.36,0,0,0,0,0,0,0
08/01/2021,6,8,18,KG,0.135,SALAMI,[EMBGEN77994],1554,Público en General,Caja 1,admin,309,41.72,115.36,115.36,0,0,0,0,0,0,0
08/01/2021,6,8,18,KG,0.31,JAMON YORK,[EMBGEN58802],1554,Público en General,Caja 1,admin,182,56.42,115.36,115.36,0,0,0,0,0,0,0
08/01/2021,6,8,18,PZA,1,YOGURT AXIS NATURAL 1 KG,[LACYOG74726],1555,Público en General,Caja 1,admin,35,35,112.43,0,0,0,0,0,112.43,0,0
08/01/2021,6,8,18,KG,0.815,PANELA FRANCISCO,[LACFRA53179],1555,Público en General,Caja 1,admin,95,77.43,112.43,0,0,0,0,0,112.43,0,0
08/01/2021,6,8,18,KG,1.27,SALCHICHA FRANKFURT,[EMBGEN34573],1556,Público en General,Caja 1,admin,119,151.13,179.33,0,0,0,0,0,179.33,0,0
08/01/2021,6,8,18,KG,0.15,LOMO CANADIENSE,[EMBGEN81202],1556,Público en General,Caja 1,admin,188,28.2,179.33,0,0,0,0,0,179.33,0,0
08/01/2021,6,8,18,KG,0.15,PEPPERONI,[EMBGEN98672],1557,Público en General,Caja 1,admin,230,34.5,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.16,CHORIZO PAMPLONA,[EMBGEN80550],1557,Público en General,Caja 1,admin,309,49.44,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.15,PECHUGA PAVO NATURAL,[EMBGEN81440],1557,Público en General,Caja 1,admin,254,38.1,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.27,SALCHICHON CON AJO,[EMBGEN18343],1557,Público en General,Caja 1,admin,149,40.23,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.15,PASTEL PIMIENTO,[EMBGEN59186],1557,Público en General,Caja 1,admin,174,26.1,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.165,ROAST BEEF/CORNED BEEF,[EMBGEN49865],1557,Público en General,Caja 1,admin,287,47.36,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.15,SELVA NEGRA,[EMBGEN17604],1557,Público en General,Caja 1,admin,188,28.2,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.16,JAMON SERRANO,[EMBGEN68741],1557,Público en General,Caja 1,admin,455,72.8,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,KG,0.15,SALAMI,[EMBGEN77994],1557,Público en General,Caja 1,admin,309,46.35,383.08,0,0,0,0,0,383.08,0,0
08/01/2021,6,8,18,PZA,1,PAPAS ARTESANALES TREJOS MED 200 GR,[BOTPAP46522],1558,Público en General,Caja 1,admin,37,37,307,0,0,0,307,0,0,0,0
08/01/2021,6,8,18,PZA,1,CHAROLA CHICA 750 GR,[EMBGEN53060],1558,Público en General,Caja 1,admin,270,270,307,0,0,0,307,0,0,0,0
08/01/2021,6,8,19,KG,0.78,PANELA FRANCISCO,[LACFRA53179],1559,Público en General,Caja 1,admin,95,74.1,95.8,0,0,0,95.8,0,0,0,0
08/01/2021,6,8,19,PZA,1,TOSTADA NUTRISUIZ,[25589580],1559,Público en General,Caja 1,admin,21.7,21.7,95.8,0,0,0,95.8,0,0,0,0
08/01/2021,6,8,19,PZA,1,TORTILLA MAIZ MANO CHICA,[TORMAN29863],1560,Público en General,Caja 1,admin,16,16,16,16,0,0,0,0,0,0,0
09/01/2021,7,9,11,PZA,1,ADEREZO DE CILANTRO,[7500326039355],1561,Público en General,Caja 1,admin,99,99,341.25,341.25,0,0,0,0,0,0,0
09/01/2021,7,9,11,PZA,1,PAN PARA TAPAS,[SINSIN67823],1561,Público en General,Caja 1,admin,50,50,341.25,341.25,0,0,0,0,0,0,0
09/01/2021,7,9,11,KG,0.235,JAMON SERRANO,[EMBGEN68741],1561,Público en General,Caja 1,admin,455,106.93,341.25,341.25,0,0,0,0,0,0,0
09/01/2021,7,9,11,KG,0.18,PECHUGA PAVO NATURAL,[EMBGEN81440],1561,Público en General,Caja 1,admin,254,45.72,341.25,341.25,0,0,0,0,0,0,0
09/01/2021,7,9,11,KG,0.4,SALCHICHA DE PAVO,[EMBGEN34898],1561,Público en General,Caja 1,admin,99,39.6,341.25,341.25,0,0,0,0,0,0,0
09/01/2021,7,9,11,KG,0.25,JAMON YORK,[EMBGEN58802],1562,Público en General,Caja 1,admin,182,45.5,45.5,45.5,0,0,0,0,0,0,0
09/01/2021,7,9,12,KG,0.26,JAMON YORK,[EMBGEN58802],1563,Público en General,Caja 1,admin,182,47.32,47.32,47.32,0,0,0,0,0,0,0
09/01/2021,7,9,12,KG,0.365,QUESO PARMESANO URUG BELPAESE CERA,[QUEIMP59409],1564,Público en General,Caja 1,admin,316,115.34,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,KG,0.255,QUESO GOUDA CHILENO,[SINSIN31382],1564,Público en General,Caja 1,admin,182,46.41,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,1,CREPAS,[CREGEN22951],1564,Público en General,Caja 1,admin,49,49,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,KG,0.26,JAMON YORK,[EMBGEN58802],1564,Público en General,Caja 1,admin,182,47.32,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,1,CERVEZA LEÑA COLA BLANCA DARK LAGER,[CERCOL74259],1564,Público en General,Caja 1,admin,50,50,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,1,CERVEZA VENADITA COLA BLANCA LIGHT,[CERCOL84631],1564,Público en General,Caja 1,admin,47,47,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,1,COMBUCHA CAPICÚA MANDARINA,[7500464469922],1564,Público en General,Caja 1,admin,44,44,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,1,CHIPS GDE COMALLI,[BOTCOM38829],1564,Público en General,Caja 1,admin,56,56,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,2,TORTILLA MAIZ MANO CHICA,[TORMAN29863],1564,Público en General,Caja 1,admin,16,32,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,12,PZA,4,BOCATTA JAMON Y SELVA NEGRA,[SINSIN12347],1564,Público en General,Caja 1,admin,85,340,827.07,827.07,0,0,0,0,0,0,0
09/01/2021,7,9,13,KG,0.545,CHORIZO ESPAÑOL,[EMBGEN78796],1565,Público en General,Caja 1,admin,99,53.96,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,PZA,1,TORTILLA MAIZ MANO CHICA,[TORMAN29863],1565,Público en General,Caja 1,admin,16,16,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,PZA,1,ELECTROLIT LIMA LIMÓN,[7501125118562],1565,Público en General,Caja 1,admin,25,25,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,PZA,1,COMBUCHA CAPICÚA FRUTOS ROJOS,[7500464469915],1565,Público en General,Caja 1,admin,44,44,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,PZA,2,PAPAS ARTESANALES TREJOS MED 200 GR,[BOTPAP46522],1565,Público en General,Caja 1,admin,37,74,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,KG,0.255,JAMON YORK,[EMBGEN58802],1565,Público en General,Caja 1,admin,182,46.41,259.37,0,0,0,259.37,0,0,0,0
09/01/2021,7,9,13,PZA,1,ACEITUNAS NEGRAS SIN HUESO 350GR,[8410021201027],1566,Público en General,Caja 1,admin,48,48,257.43,257.43,0,0,0,0,0,0,0
09/01/2021,7,9,13,KG,0.355,JAMON SERRANO,[EMBGEN68741],1566,Público en General,Caja 1,admin,455,161.53,257.43,257.43,0,0,0,0,0,0,0
09/01/2021,7,9,13,KG,0.155,CHORIZO PAMPLONA,[EMBGEN80550],1566,Público en General,Caja 1,admin,309,47.9,257.43,257.43,0,0,0,0,0,0,0
09/01/2021,7,9,13,PZA,1,KOMBUCHITA JAMAICA,[7500464022226],1567,Público en General,Caja 1,admin,39,39,171,171,0,0,0,0,0,0,0
09/01/2021,7,9,13,PZA,2,COMBUCHA CAPICÚA FRUTOS ROJOS,[7500464469915],1567,Público en General,Caja 1,admin,44,88,171,171,0,0,0,0,0,0,0
09/01/2021,7,9,13,PZA,1,COMBUCHA CAPICÚA MANDARINA,[7500464469922],1567,Público en General,Caja 1,admin,44,44,171,171,0,0,0,0,0,0,0
09/01/2021,7,9,14,PZA,1,TOTOPOS TOTOFAST,[7503010924050],1568,Público en General,Caja 1,admin,26,26,26,0,0,0,26,0,0,0,0
09/01/2021,7,9,15,PZA,1,6 PACK DEGUSTACION RACK,[OLIGEN92086],1569,Público en General,Caja 1,admin,470,470,538,0,0,0,0,0,538,0,0
09/01/2021,7,9,15,PZA,1,CACAHUATE CH COMALLI,[BOTCOM16692],1569,Público en General,Caja 1,admin,18,18,538,0,0,0,0,0,538,0,0
09/01/2021,7,9,15,PZA,1,TABLETAS SIN AZUCAR T&E,[CHOTRU94704],1569,Público en General,Caja 1,admin,50,50,538,0,0,0,0,0,538,0,0
